,timestamp,num_gpu,gpu_milli
18784,11271000,43.0,31350.0
18785,11271600,43.0,31350.0
18786,11272200,42.0,30350.0
18787,11272800,43.0,30670.0
18788,11273400,44.0,31670.0
18789,11274000,44.0,31670.0
18790,11274600,43.0,30670.0
18791,11275200,44.0,31480.0
18792,11275800,46.0,33590.0
18793,11276400,43.0,31160.0
18794,11277000,46.0,31930.0
18795,11277600,45.0,31120.0
18796,11278200,45.0,31120.0
18797,11278800,45.0,31120.0
18798,11279400,46.0,31930.0
18799,11280000,46.0,31930.0
18800,11280600,45.0,30930.0
18801,11281200,44.0,29930.0
18802,11281800,44.0,29930.0
18803,11282400,46.0,31930.0
18804,11283000,49.0,34550.0
18805,11283600,49.0,33380.0
18806,11284200,47.0,31760.0
18807,11284800,47.0,31760.0
18808,11285400,47.0,31760.0
18809,11286000,46.0,31440.0
18810,11286600,46.0,31440.0
18811,11287200,45.0,30440.0
18812,11287800,43.0,30290.0
18813,11288400,43.0,30290.0
18814,11289000,44.0,31480.0
18815,11289600,46.0,33100.0
18816,11290200,44.0,31290.0
18817,11290800,44.0,31480.0
18818,11291400,44.0,31480.0
18819,11292000,42.0,29290.0
18820,11292600,43.0,30290.0
18821,11293200,43.0,30290.0
18822,11293800,43.0,30290.0
18823,11294400,43.0,30290.0
18824,11295000,43.0,30480.0
18825,11295600,43.0,30480.0
18826,11296200,43.0,35010.0
18827,11296800,40.0,32730.0
18828,11297400,40.0,32890.0
18829,11298000,37.0,30950.0
18830,11298600,32.0,27540.0
18831,11299200,35.0,30350.0
18832,11299800,34.0,29540.0
18833,11300400,33.0,27860.0
18834,11301000,33.0,28190.0
18835,11301600,36.0,30300.0
18836,11302200,42.0,35730.0
18837,11302800,33.0,29220.0
18838,11303400,33.0,29220.0
18839,11304000,34.0,29870.0
18840,11304600,37.0,32300.0
18841,11305200,36.0,31300.0
18842,11305800,36.0,30630.0
18843,11306400,37.0,31280.0
18844,11307000,36.0,30470.0
18845,11307600,35.0,29280.0
18846,11308200,37.0,32110.0
18847,11308800,38.0,33110.0
18848,11309400,33.0,28490.0
18849,11310000,32.0,27680.0
18850,11310600,37.0,31440.0
18851,11311200,41.0,33210.0
18852,11311800,41.0,33890.0
18853,11312400,40.0,33380.0
18854,11313000,42.0,34720.0
18855,11313600,40.0,33100.0
18856,11314200,39.0,32260.0
18857,11314800,40.0,32720.0
18858,11315400,43.0,35370.0
18859,11316000,41.0,33720.0
18860,11316600,39.0,32260.0
18861,11317200,37.0,30070.0
18862,11317800,37.0,30070.0
18863,11318400,35.0,28940.0
18864,11319000,35.0,28940.0
18865,11319600,35.0,28940.0
18866,11320200,36.0,29940.0
18867,11320800,40.0,33070.0
18868,11321400,38.0,32480.0
18869,11322000,37.0,31480.0
18870,11322600,35.0,29670.0
18871,11323200,36.0,30480.0
18872,11323800,38.0,31800.0
18873,11324400,35.0,28990.0
18874,11325000,35.0,28990.0
18875,11325600,35.0,28990.0
18876,11326200,36.0,29990.0
18877,11326800,36.0,30290.0
18878,11327400,36.0,30480.0
18879,11328000,38.0,31990.0
18880,11328600,36.0,30860.0
18881,11329200,36.0,30180.0
18882,11329800,37.0,31180.0
18883,11330400,37.0,31180.0
18884,11331000,37.0,31860.0
18885,11331600,38.0,32330.0
18886,11332200,36.0,30330.0
18887,11332800,35.0,29330.0
18888,11333400,36.0,30330.0
18889,11334000,37.0,31670.0
18890,11334600,35.0,28990.0
18891,11335200,36.0,31350.0
18892,11335800,36.0,31350.0
18893,11336400,36.0,31350.0
18894,11337000,39.0,33970.0
18895,11337600,37.0,32160.0
18896,11338200,36.0,31350.0
18897,11338800,37.0,32350.0
18898,11339400,38.0,33350.0
18899,11340000,37.0,32350.0
18900,11340600,37.0,32350.0
18901,11341200,33.0,28350.0
18902,11341800,32.0,27350.0
18903,11342400,33.0,28350.0
18904,11343000,37.0,32350.0
18905,11343600,35.0,30350.0
18906,11344200,34.0,28940.0
18907,11344800,34.0,28940.0
18908,11345400,32.0,27160.0
18909,11346000,32.0,27350.0
18910,11346600,36.0,31350.0
18911,11347200,42.0,37350.0
18912,11347800,34.0,28620.0
18913,11348400,34.0,28620.0
18914,11349000,30.0,25350.0
18915,11349600,30.0,24670.0
18916,11350200,30.0,24670.0
18917,11350800,30.0,24670.0
18918,11351400,31.0,25670.0
18919,11352000,31.0,25670.0
18920,11352600,31.0,25670.0
18921,11353200,32.0,26130.0
18922,11353800,32.0,26130.0
18923,11354400,33.0,26350.0
18924,11355000,32.0,26130.0
18925,11355600,32.0,26130.0
18926,11356200,34.0,26610.0
18927,11356800,34.0,26610.0
18928,11357400,34.0,26610.0
18929,11358000,34.0,26610.0
18930,11358600,34.0,26610.0
18931,11359200,36.0,28080.0
18932,11359800,34.0,26610.0
18933,11360400,34.0,26610.0
18934,11361000,35.0,28070.0
18935,11361600,35.0,28070.0
18936,11362200,33.0,26450.0
18937,11362800,33.0,26450.0
18938,11363400,33.0,26450.0
18939,11364000,32.0,25450.0
18940,11364600,33.0,25390.0
18941,11365200,32.0,25450.0
18942,11365800,33.0,26450.0
18943,11366400,33.0,26450.0
18944,11367000,32.0,25450.0
18945,11367600,32.0,24560.0
18946,11368200,33.0,25150.0
18947,11368800,34.0,26150.0
18948,11369400,35.0,26620.0
18949,11370000,33.0,25030.0
18950,11370600,33.0,25390.0
18951,11371200,33.0,25390.0
18952,11371800,33.0,25390.0
18953,11372400,32.0,25070.0
18954,11373000,30.0,24130.0
18955,11373600,30.0,24130.0
18956,11374200,30.0,24130.0
18957,11374800,31.0,25130.0
18958,11375400,34.0,25990.0
18959,11376000,38.0,29040.0
18960,11376600,38.0,29040.0
18961,11377200,36.0,27040.0
18962,11377800,35.0,26580.0
18963,11378400,35.0,26580.0
18964,11379000,33.0,25530.0
18965,11379600,39.0,30760.0
18966,11380200,38.0,30530.0
18967,11380800,38.0,30040.0
18968,11381400,36.0,27500.0
18969,11382000,34.0,26180.0
18970,11382600,34.0,26040.0
18971,11383200,36.0,29210.0
18972,11383800,38.0,30530.0
18973,11384400,35.0,28790.0
18974,11385000,37.0,30790.0
18975,11385600,36.0,30470.0
18976,11386200,33.0,28540.0
18977,11386800,37.0,31480.0
18978,11387400,39.0,33290.0
18979,11388000,37.0,31290.0
18980,11388600,38.0,32100.0
18981,11389200,37.0,31100.0
18982,11389800,37.0,31970.0
18983,11390400,36.0,30970.0
18984,11391000,36.0,30970.0
18985,11391600,39.0,34160.0
18986,11392200,37.0,32160.0
18987,11392800,35.0,30160.0
18988,11393400,34.0,29160.0
18989,11394000,31.0,26840.0
18990,11394600,32.0,27840.0
18991,11395200,32.0,27840.0
18992,11395800,34.0,28840.0
18993,11396400,33.0,28310.0
18994,11397000,32.0,27500.0
18995,11397600,31.0,27030.0
18996,11398200,31.0,27030.0
18997,11398800,33.0,28840.0
18998,11399400,33.0,28840.0
18999,11400000,32.0,28030.0
19000,11400600,32.0,28030.0
19001,11401200,34.0,29350.0
19002,11401800,31.0,25670.0
19003,11402400,32.0,26670.0
19004,11403000,34.0,28670.0
19005,11403600,30.0,24670.0
19006,11404200,34.0,28480.0
19007,11404800,33.0,27480.0
19008,11405400,32.0,26810.0
19009,11406000,32.0,27160.0
19010,11406600,33.0,27970.0
19011,11407200,32.0,27160.0
19012,11407800,32.0,27160.0
19013,11408400,32.0,27160.0
19014,11409000,31.0,26160.0
19015,11409600,32.0,27160.0
19016,11410200,33.0,27970.0
19017,11410800,36.0,30970.0
19018,11411400,34.0,28970.0
19019,11412000,35.0,29620.0
19020,11412600,36.0,30620.0
19021,11413200,37.0,31620.0
19022,11413800,34.0,29650.0
19023,11414400,31.0,26310.0
19024,11415000,33.0,28460.0
19025,11415600,34.0,29270.0
19026,11416200,35.0,29480.0
19027,11416800,35.0,30160.0
19028,11417400,41.0,29350.0
19029,11418000,34.0,28810.0
19030,11418600,33.0,27810.0
19031,11419200,32.0,27160.0
19032,11419800,31.0,26160.0
19033,11420400,34.0,27760.0
19034,11421000,34.0,28110.0
19035,11421600,32.0,26440.0
19036,11422200,33.0,27250.0
19037,11422800,32.0,26440.0
19038,11423400,32.0,26590.0
19039,11424000,34.0,28590.0
19040,11424600,31.0,25590.0
19041,11425200,30.0,24590.0
19042,11425800,29.0,24120.0
19043,11426400,29.0,24120.0
19044,11427000,29.0,24120.0
19045,11427600,29.0,24120.0
19046,11428200,34.0,27720.0
19047,11428800,36.0,28850.0
19048,11429400,37.0,29850.0
19049,11430000,36.0,29420.0
19050,11430600,33.0,27470.0
19051,11431200,33.0,27290.0
19052,11431800,33.0,27280.0
19053,11432400,31.0,25810.0
19054,11433000,32.0,26620.0
19055,11433600,32.0,26430.0
19056,11434200,33.0,27430.0
19057,11434800,34.0,28240.0
19058,11435400,33.0,27430.0
19059,11436000,33.0,27430.0
19060,11436600,36.0,30430.0
19061,11437200,33.0,27430.0
19062,11437800,33.0,27430.0
19063,11438400,34.0,28240.0
19064,11439000,34.0,28240.0
19065,11439600,34.0,27590.0
19066,11440200,33.0,26590.0
19067,11440800,33.0,26590.0
19068,11441400,33.0,26590.0
19069,11442000,33.0,26060.0
19070,11442600,33.0,25380.0
19071,11443200,33.0,25380.0
19072,11443800,35.0,26320.0
19073,11444400,34.0,25850.0
19074,11445000,35.0,26170.0
19075,11445600,36.0,26640.0
19076,11446200,37.0,27440.0
19077,11446800,37.0,27440.0
19078,11447400,36.0,26630.0
19079,11448000,37.0,27440.0
19080,11448600,36.0,26970.0
19081,11449200,35.0,26160.0
19082,11449800,35.0,26840.0
19083,11450400,34.0,25840.0
19084,11451000,34.0,25840.0
19085,11451600,34.0,25840.0
19086,11452200,34.0,25840.0
19087,11452800,34.0,25840.0
19088,11453400,38.0,26840.0
19089,11454000,34.0,25840.0
19090,11454600,34.0,25840.0
19091,11455200,34.0,25840.0
19092,11455800,35.0,26840.0
19093,11456400,34.0,26370.0
19094,11457000,34.0,26370.0
19095,11457600,33.0,25910.0
19096,11458200,33.0,25910.0
19097,11458800,34.0,26910.0
19098,11459400,34.0,26910.0
19099,11460000,33.0,25910.0
19100,11460600,33.0,25910.0
19101,11461200,33.0,25910.0
19102,11461800,33.0,25910.0
19103,11462400,33.0,25380.0
19104,11463000,35.0,26850.0
19105,11463600,35.0,27380.0
19106,11464200,35.0,27380.0
19107,11464800,35.0,27380.0
19108,11465400,34.0,26380.0
19109,11466000,33.0,25910.0
19110,11466600,35.0,27720.0
19111,11467200,34.0,26690.0
19112,11467800,38.0,31220.0
19113,11468400,36.0,29410.0
19114,11469000,36.0,30090.0
19115,11469600,33.0,27090.0
19116,11470200,32.0,26090.0
19117,11470800,32.0,26620.0
19118,11471400,35.0,28260.0
19119,11472000,33.0,26260.0
19120,11472600,36.0,29260.0
19121,11473200,37.0,29580.0
19122,11473800,38.0,30580.0
19123,11474400,41.0,33580.0
19124,11475000,39.0,31580.0
19125,11475600,39.0,31580.0
19126,11476200,36.0,28580.0
19127,11476800,37.0,29580.0
19128,11477400,34.0,27940.0
19129,11478000,33.0,27430.0
19130,11478600,33.0,27620.0
19131,11479200,33.0,27090.0
19132,11479800,32.0,26090.0
19133,11480400,30.0,25300.0
19134,11481000,30.0,25300.0
19135,11481600,29.0,24300.0
19136,11482200,29.0,24300.0
19137,11482800,30.0,25300.0
19138,11483400,30.0,25300.0
19139,11484000,30.0,25300.0
19140,11484600,30.0,25300.0
19141,11485200,32.0,27110.0
19142,11485800,34.0,29110.0
19143,11486400,31.0,26300.0
19144,11487000,31.0,26300.0
19145,11487600,33.0,27430.0
19146,11488200,33.0,28300.0
19147,11488800,32.0,27490.0
19148,11489400,33.0,28300.0
19149,11490000,33.0,28490.0
19150,11490600,33.0,28300.0
19151,11491200,34.0,29110.0
19152,11491800,33.0,28300.0
19153,11492400,33.0,28300.0
19154,11493000,34.0,29300.0
19155,11493600,34.0,29300.0
19156,11494200,32.0,27300.0
19157,11494800,34.0,28620.0
19158,11495400,32.0,27300.0
19159,11496000,33.0,28300.0
19160,11496600,31.0,26110.0
19161,11497200,30.0,25300.0
19162,11497800,30.0,25490.0
19163,11498400,33.0,28300.0
19164,11499000,31.0,26490.0
19165,11499600,32.0,27300.0
19166,11500200,33.0,27770.0
19167,11500800,34.0,28390.0
19168,11501400,32.0,26770.0
19169,11502000,32.0,26770.0
19170,11502600,31.0,25770.0
19171,11503200,31.0,25770.0
19172,11503800,31.0,25420.0
19173,11504400,35.0,28660.0
19174,11505000,36.0,29660.0
19175,11505600,34.0,28770.0
19176,11506200,37.0,30740.0
19177,11506800,41.0,33980.0
19178,11507400,36.0,29740.0
19179,11508000,35.0,28250.0
19180,11508600,34.0,27250.0
19181,11509200,36.0,29360.0
19182,11509800,33.0,27120.0
19183,11510400,34.0,27280.0
19184,11511000,35.0,28280.0
19185,11511600,34.0,26920.0
19186,11512200,34.0,26920.0
19187,11512800,34.0,26920.0
19188,11513400,34.0,26920.0
19189,11514000,33.0,25920.0
19190,11514600,32.0,24920.0
19191,11515200,33.0,25730.0
19192,11515800,34.0,26920.0
19193,11516400,35.0,27920.0
19194,11517000,34.0,26920.0
19195,11517600,34.0,26730.0
19196,11518200,34.0,26730.0
19197,11518800,33.0,25920.0
19198,11519400,33.0,25920.0
19199,11520000,33.0,25920.0
19200,11520600,33.0,25920.0
19201,11521200,33.0,25570.0
19202,11521800,33.0,24890.0
19203,11522400,32.0,24430.0
19204,11523000,32.0,24430.0
19205,11523600,32.0,24430.0
19206,11524200,34.0,26240.0
19207,11524800,34.0,26240.0
19208,11525400,35.0,26900.0
19209,11526000,36.0,27370.0
19210,11526600,36.0,27370.0
19211,11527200,34.0,25900.0
19212,11527800,34.0,25900.0
19213,11528400,34.0,25890.0
19214,11529000,36.0,26530.0
19215,11529600,36.0,26530.0
19216,11530200,35.0,26070.0
19217,11530800,33.0,25430.0
19218,11531400,34.0,26430.0
19219,11532000,36.0,27370.0
19220,11532600,36.0,27710.0
19221,11533200,35.0,26710.0
19222,11533800,35.0,26520.0
19223,11534400,36.0,26980.0
19224,11535000,34.0,25510.0
19225,11535600,34.0,25360.0
19226,11536200,34.0,24680.0
19227,11536800,35.0,25150.0
19228,11537400,32.0,23900.0
19229,11538000,34.0,25710.0
19230,11538600,34.0,25710.0
19231,11539200,32.0,23900.0
19232,11539800,32.0,23900.0
19233,11540400,33.0,24900.0
19234,11541000,33.0,24900.0
19235,11541600,33.0,24900.0
19236,11542200,33.0,24900.0
19237,11542800,33.0,24900.0
19238,11543400,31.0,22900.0
19239,11544000,32.0,23900.0
19240,11544600,32.0,23900.0
19241,11545200,32.0,23900.0
19242,11545800,31.0,23430.0
19243,11546400,31.0,23430.0
19244,11547000,33.0,25430.0
19245,11547600,32.0,26110.0
19246,11548200,32.0,26110.0
19247,11548800,33.0,27110.0
19248,11549400,33.0,27110.0
19249,11550000,32.0,26110.0
19250,11550600,33.0,27110.0
19251,11551200,35.0,28920.0
19252,11551800,37.0,30390.0
19253,11552400,34.0,27580.0
19254,11553000,33.0,26580.0
19255,11553600,32.0,26110.0
19256,11554200,33.0,26580.0
19257,11554800,34.0,27390.0
19258,11555400,34.0,27390.0
19259,11556000,35.0,28920.0
19260,11556600,33.0,26240.0
19261,11557200,32.0,25050.0
19262,11557800,34.0,26700.0
19263,11558400,32.0,25570.0
19264,11559000,35.0,27660.0
19265,11559600,33.0,26390.0
19266,11560200,33.0,26920.0
19267,11560800,35.0,28730.0
19268,11561400,34.0,27730.0
19269,11562000,33.0,26540.0
19270,11562600,35.0,28540.0
19271,11563200,36.0,29010.0
19272,11563800,35.0,28540.0
19273,11564400,35.0,28540.0
19274,11565000,35.0,27420.0
19275,11565600,34.0,26950.0
19276,11566200,34.0,26950.0
19277,11566800,34.0,26950.0
19278,11567400,33.0,26840.0
19279,11568000,35.0,28840.0
19280,11568600,30.0,23840.0
19281,11569200,30.0,23840.0
19282,11569800,34.0,27310.0
19283,11570400,34.0,27310.0
19284,11571000,31.0,24650.0
19285,11571600,31.0,24650.0
19286,11572200,30.0,23840.0
19287,11572800,30.0,23840.0
19288,11573400,30.0,23840.0
19289,11574000,30.0,23840.0
19290,11574600,31.0,24840.0
19291,11575200,33.0,26840.0
19292,11575800,36.0,29310.0
19293,11576400,33.0,27520.0
19294,11577000,36.0,29990.0
19295,11577600,34.0,28520.0
19296,11578200,33.0,27520.0
19297,11578800,32.0,27300.0
19298,11579400,32.0,27300.0
19299,11580000,33.0,27460.0
19300,11580600,35.0,28620.0
19301,11581200,37.0,30430.0
19302,11581800,39.0,31400.0
19303,11582400,37.0,29590.0
19304,11583000,34.0,28460.0
19305,11583600,34.0,28460.0
19306,11584200,34.0,28270.0
19307,11584800,36.0,29590.0
19308,11585400,35.0,28590.0
19309,11586000,36.0,29590.0
19310,11586600,35.0,29620.0
19311,11587200,32.0,26810.0
19312,11587800,33.0,27620.0
19313,11588400,33.0,27620.0
19314,11589000,32.0,26620.0
19315,11589600,32.0,26810.0
19316,11590200,30.0,24810.0
19317,11590800,30.0,24810.0
19318,11591400,30.0,25140.0
19319,11592000,30.0,25140.0
19320,11592600,33.0,27760.0
19321,11593200,35.0,28550.0
19322,11593800,36.0,30270.0
19323,11594400,38.0,32080.0
19324,11595000,39.0,33430.0
19325,11595600,39.0,32900.0
19326,11596200,39.0,32900.0
19327,11596800,37.0,31430.0
19328,11597400,35.0,29620.0
19329,11598000,32.0,26620.0
19330,11598600,35.0,28730.0
19331,11599200,35.0,28730.0
19332,11599800,35.0,28730.0
19333,11600400,35.0,28730.0
19334,11601000,35.0,28730.0
19335,11601600,35.0,28730.0
19336,11602200,35.0,28540.0
19337,11602800,34.0,27890.0
19338,11603400,34.0,27890.0
19339,11604000,34.0,27890.0
19340,11604600,34.0,27540.0
19341,11605200,35.0,28350.0
19342,11605800,35.0,28700.0
19343,11606400,34.0,27890.0
19344,11607000,35.0,28700.0
19345,11607600,33.0,27570.0
19346,11608200,33.0,27570.0
19347,11608800,33.0,27570.0
19348,11609400,33.0,27570.0
19349,11610000,33.0,27200.0
19350,11610600,32.0,26730.0
19351,11611200,31.0,25920.0
19352,11611800,31.0,25920.0
19353,11612400,31.0,25920.0
19354,11613000,31.0,25920.0
19355,11613600,31.0,25920.0
19356,11614200,31.0,25920.0
19357,11614800,31.0,25920.0
19358,11615400,33.0,26620.0
19359,11616000,33.0,26300.0
19360,11616600,33.0,26300.0
19361,11617200,33.0,26300.0
19362,11617800,33.0,26300.0
19363,11618400,34.0,27300.0
19364,11619000,32.0,26920.0
19365,11619600,31.0,25920.0
19366,11620200,34.0,27860.0
19367,11620800,34.0,27860.0
19368,11621400,32.0,26920.0
19369,11622000,35.0,28330.0
19370,11622600,37.0,29460.0
19371,11623200,37.0,29460.0
19372,11623800,33.0,27240.0
19373,11624400,34.0,28240.0
19374,11625000,34.0,28240.0
19375,11625600,34.0,28240.0
19376,11626200,34.0,28240.0
19377,11626800,34.0,28240.0
19378,11627400,34.0,28240.0
19379,11628000,35.0,29240.0
19380,11628600,35.0,29240.0
19381,11629200,36.0,29710.0
19382,11629800,37.0,29820.0
19383,11630400,37.0,29820.0
19384,11631000,37.0,29820.0
19385,11631600,36.0,28820.0
19386,11632200,36.0,28820.0
19387,11632800,35.0,28710.0
19388,11633400,35.0,28710.0
19389,11634000,36.0,29710.0
19390,11634600,36.0,29710.0
19391,11635200,33.0,27240.0
19392,11635800,33.0,27240.0
19393,11636400,33.0,27240.0
19394,11637000,33.0,27240.0
19395,11637600,34.0,27710.0
19396,11638200,34.0,27710.0
19397,11638800,35.0,28710.0
19398,11639400,34.0,28240.0
19399,11640000,35.0,29240.0
19400,11640600,36.0,30240.0
19401,11641200,36.0,30240.0
19402,11641800,36.0,30050.0
19403,11642400,35.0,29240.0
19404,11643000,34.0,28240.0
19405,11643600,34.0,27560.0
19406,11644200,35.0,28560.0
19407,11644800,38.0,29960.0
19408,11645400,36.0,29020.0
19409,11646000,35.0,29240.0
19410,11646600,37.0,30180.0
19411,11647200,38.0,31360.0
19412,11647800,36.0,30270.0
19413,11648400,36.0,30240.0
19414,11649000,37.0,31240.0
19415,11649600,38.0,32050.0
19416,11650200,36.0,30240.0
19417,11650800,36.0,30240.0
19418,11651400,36.0,30240.0
19419,11652000,35.0,30110.0
19420,11652600,36.0,30580.0
19421,11653200,36.0,31110.0
19422,11653800,36.0,31110.0
19423,11654400,31.0,26110.0
19424,11655000,31.0,26110.0
19425,11655600,31.0,26110.0
19426,11656200,31.0,26110.0
19427,11656800,33.0,28110.0
19428,11657400,34.0,28410.0
19429,11658000,33.0,27410.0
19430,11658600,31.0,26110.0
19431,11659200,30.0,25110.0
19432,11659800,33.0,26880.0
19433,11660400,30.0,25110.0
19434,11661000,30.0,25110.0
19435,11661600,30.0,25110.0
19436,11662200,31.0,26110.0
19437,11662800,31.0,26110.0
19438,11663400,33.0,27410.0
19439,11664000,33.0,27410.0
19440,11664600,31.0,26110.0
19441,11665200,34.0,28920.0
19442,11665800,33.0,28110.0
19443,11666400,34.0,28920.0
19444,11667000,34.0,28920.0
19445,11667600,32.0,27300.0
19446,11668200,32.0,27300.0
19447,11668800,32.0,27300.0
19448,11669400,32.0,27300.0
19449,11670000,32.0,27300.0
19450,11670600,33.0,28300.0
19451,11671200,33.0,28300.0
19452,11671800,33.0,28300.0
19453,11672400,32.0,27300.0
19454,11673000,33.0,28110.0
19455,11673600,36.0,30040.0
19456,11674200,36.0,29700.0
19457,11674800,35.0,28890.0
19458,11675400,35.0,28700.0
19459,11676000,34.0,28240.0
19460,11676600,35.0,29240.0
19461,11677200,35.0,29240.0
19462,11677800,35.0,29240.0
19463,11678400,34.0,28240.0
19464,11679000,34.0,28240.0
19465,11679600,34.0,28240.0
19466,11680200,34.0,28240.0
19467,11680800,33.0,27240.0
19468,11681400,33.0,27240.0
19469,11682000,34.0,28240.0
19470,11682600,34.0,28240.0
19471,11683200,33.0,27240.0
19472,11683800,41.0,28240.0
19473,11684400,41.0,28240.0
19474,11685000,39.0,26240.0
19475,11685600,39.0,26240.0
19476,11686200,41.0,28240.0
19477,11686800,41.0,28240.0
19478,11687400,41.0,28240.0
19479,11688000,43.0,29710.0
19480,11688600,39.0,26770.0
19481,11689200,39.0,26770.0
19482,11689800,40.0,26930.0
19483,11690400,40.0,26930.0
19484,11691000,40.0,26930.0
19485,11691600,40.0,26930.0
19486,11692200,39.0,25930.0
19487,11692800,39.0,25930.0
19488,11693400,39.0,25930.0
19489,11694000,39.0,25930.0
19490,11694600,40.0,25570.0
19491,11695200,40.0,25570.0
19492,11695800,41.0,26570.0
19493,11696400,41.0,26570.0
19494,11697000,41.0,26570.0
19495,11697600,41.0,26570.0
19496,11698200,41.0,26570.0
19497,11698800,42.0,26730.0
19498,11699400,42.0,26730.0
19499,11700000,39.0,25090.0
19500,11700600,39.0,25090.0
19501,11701200,39.0,25090.0
19502,11701800,40.0,26090.0
19503,11702400,40.0,25310.0
19504,11703000,40.0,25310.0
19505,11703600,40.0,25310.0
19506,11704200,42.0,25850.0
19507,11704800,43.0,26850.0
19508,11705400,44.0,27170.0
19509,11706000,44.0,27170.0
19510,11706600,44.0,27170.0
19511,11707200,44.0,27170.0
19512,11707800,44.0,27170.0
19513,11708400,45.0,27980.0
19514,11709000,45.0,27390.0
19515,11709600,47.0,28030.0
19516,11710200,47.0,28030.0
19517,11710800,46.0,27710.0
19518,11711400,44.0,27230.0
19519,11712000,45.0,27760.0
19520,11712600,46.0,28760.0
19521,11713200,46.0,28760.0
19522,11713800,45.0,27760.0
19523,11714400,45.0,27760.0
19524,11715000,45.0,27760.0
19525,11715600,44.0,27540.0
19526,11716200,43.0,27320.0
19527,11716800,43.0,27320.0
19528,11717400,43.0,27320.0
19529,11718000,44.0,28320.0
19530,11718600,43.0,28000.0
19531,11719200,41.0,26840.0
19532,11719800,42.0,27840.0
19533,11720400,42.0,27840.0
19534,11721000,42.0,27840.0
19535,11721600,42.0,27840.0
19536,11722200,42.0,27840.0
19537,11722800,42.0,27840.0
19538,11723400,43.0,28300.0
19539,11724000,41.0,26840.0
19540,11724600,42.0,27840.0
19541,11725200,46.0,28840.0
19542,11725800,50.0,32840.0
19543,11726400,48.0,30840.0
19544,11727000,54.0,29840.0
19545,11727600,49.0,27840.0
19546,11728200,49.0,27840.0
19547,11728800,49.0,27840.0
19548,11729400,41.0,26840.0
19549,11730000,42.0,27260.0
19550,11730600,44.0,27880.0
19551,11731200,43.0,27720.0
19552,11731800,43.0,27720.0
19553,11732400,43.0,28260.0
19554,11733000,43.0,28260.0
19555,11733600,43.0,28260.0
19556,11734200,43.0,28260.0
19557,11734800,42.0,27260.0
19558,11735400,43.0,29760.0
19559,11736000,42.0,28760.0
19560,11736600,41.0,28300.0
19561,11737200,39.0,26300.0
19562,11737800,39.0,26300.0
19563,11738400,39.0,26300.0
19564,11739000,39.0,26300.0
19565,11739600,37.0,25300.0
19566,11740200,37.0,25300.0
19567,11740800,37.0,25300.0
19568,11741400,38.0,26300.0
19569,11742000,39.0,27300.0
19570,11742600,39.0,27300.0
19571,11743200,42.0,30300.0
19572,11743800,42.0,30300.0
19573,11744400,41.0,29300.0
19574,11745000,41.0,29300.0
19575,11745600,41.0,29300.0
19576,11746200,43.0,31300.0
19577,11746800,38.0,26300.0
19578,11747400,38.0,26300.0
19579,11748000,38.0,26300.0
19580,11748600,38.0,26300.0
19581,11749200,38.0,26300.0
19582,11749800,37.0,25300.0
19583,11750400,37.0,25300.0
19584,11751000,37.0,25300.0
19585,11751600,37.0,25300.0
19586,11752200,37.0,25300.0
19587,11752800,37.0,25300.0
19588,11753400,37.0,25300.0
19589,11754000,39.0,27300.0
19590,11754600,40.0,28300.0
19591,11755200,37.0,25300.0
19592,11755800,38.0,25760.0
19593,11756400,38.0,25760.0
19594,11757000,47.0,34760.0
19595,11757600,44.0,31760.0
19596,11758200,37.0,25300.0
19597,11758800,37.0,25300.0
19598,11759400,37.0,25300.0
19599,11760000,37.0,25300.0
19600,11760600,37.0,25300.0
19601,11761200,38.0,26300.0
19602,11761800,37.0,25300.0
19603,11762400,37.0,25300.0
19604,11763000,37.0,25300.0
19605,11763600,37.0,25300.0
19606,11764200,37.0,25300.0
19607,11764800,37.0,25300.0
19608,11765400,37.0,25300.0
19609,11766000,38.0,26300.0
19610,11766600,38.0,26300.0
19611,11767200,38.0,26300.0
19612,11767800,38.0,26300.0
19613,11768400,38.0,26300.0
19614,11769000,38.0,26300.0
19615,11769600,38.0,26300.0
19616,11770200,38.0,26300.0
19617,11770800,38.0,26300.0
19618,11771400,38.0,26300.0
19619,11772000,39.0,27300.0
19620,11772600,38.0,26300.0
19621,11773200,38.0,26300.0
19622,11773800,38.0,26300.0
19623,11774400,37.0,25300.0
19624,11775000,37.0,25300.0
19625,11775600,37.0,25300.0
19626,11776200,37.0,25300.0
19627,11776800,37.0,25300.0
19628,11777400,38.0,25760.0
19629,11778000,38.0,25760.0
19630,11778600,38.0,25760.0
19631,11779200,38.0,25760.0
19632,11779800,38.0,25760.0
19633,11780400,38.0,25760.0
19634,11781000,38.0,25760.0
19635,11781600,40.0,27080.0
19636,11782200,41.0,28080.0
19637,11782800,40.0,27080.0
19638,11783400,40.0,27080.0
19639,11784000,40.0,27080.0
19640,11784600,41.0,28080.0
19641,11785200,42.0,28240.0
19642,11785800,42.0,28240.0
19643,11786400,42.0,27460.0
19644,11787000,41.0,27140.0
19645,11787600,41.0,27140.0
19646,11788200,40.0,26140.0
19647,11788800,40.0,26140.0
19648,11789400,40.0,26140.0
19649,11790000,40.0,26140.0
19650,11790600,41.0,26610.0
19651,11791200,40.0,26140.0
19652,11791800,40.0,26140.0
19653,11792400,40.0,26140.0
19654,11793000,40.0,26140.0
19655,11793600,40.0,26140.0
19656,11794200,40.0,26140.0
